EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
703177,IREDELL CO.,ELMWOOD,05/24/2017,1441,Tornado, ,EF2,0,0,250000,0,NC,EST-5, ,116887,C,97,GSP,0,0,NWS Storm Survey, ,3.2,100,3,NNW,1,SW,COOL SPG,05/24/2017,1448,35.798,-80.783,35.84,-80.759,"NWS storm survey found the path of a second, more significant tornado in Iredell County. This one touched near the intersection of New Salem Rd and Highway 64. The tornado moved northeast, crossing Highway 64 between Crooked Ln and Hunters Ridge Ln. The most significant damage occurred in this location, as a brick home had its roof completely removed and interior walls collapsed. Material from this home along with tree debris acted as projectiles, causing damage to the exterior of adjacent homes. About a dozen homes were damaged in this fashion. The tornado apparently weakened as it continued northeast, but uprooted or  snapped dozens of trees before lifting in the vicinity of 5th Creek Rd. This was only the strongest tornado to impact Iredell County since 2005, and was only the second official significant tornado (E/F2 or greater) in the county's history.","Scattered to numerous thunderstorms developed in advance of a cold front across western North Carolina during the afternoon. Multiple severe storms produced isolated tornadoes, with a couple of strong tornadoes impacting the northwest Piedmont. Sporadic wind damage occurred across the remainder of the area.",81
703192,DAVIE CO.,CANA,05/24/2017,1514,Tornado, ,EF0,0,1,100000,0,NC,EST-5, ,116887,C,59,GSP,0,0,NWS Storm Survey, ,1.84,100,4,NNW,5,WNW,FARMINGTON,05/24/2017,1518,36.023,-80.618,36.049,-80.611,"NWS storm survey found the path of a strong tornado that touched down just south of the intersection of highways 601 and 801. Damage was initially limited to downed trees. However, the tornado intensified as it moved north/northeast, especially from Four Corners Rd to the Yadkin County line. A mobile home was flipped and completely destroyed in this area. An occupant was thrown approximately 30 feet, but survived. Another home had much of its roof blown off and a storage building also destroyed in this area. Numerous trees were also blown down. The tornado crossed into Yadkin County near Chinquapin Creek. The tornado was the strongest in Davie County since 2008, and was only the second official significant tornado (E/F2 or stronger) in the county's history.","Scattered to numerous thunderstorms developed in advance of a cold front across western North Carolina during the afternoon. Multiple severe storms produced isolated tornadoes, with a couple of strong tornadoes impacting the northwest Piedmont. Sporadic wind damage occurred across the remainder of the area.",82
699427,YADKIN CO.,COURTNEY,05/24/2017,1518,Tornado, ,EF2,0,0,9500000,0,NC,EST-5, ,116318,C,197,RNK,0,0,NWS Storm Survey, ,4.1,225,2,SE,2,SE,SHACKTOWN,05/24/2017,1523,36.049,-80.611,36.1025,-80.5728,"A thunderstorm dropped a tornado near the intersection of Highways 601 and 801 in Davie County (see Storm Data for North Carolina, Northwest, Northcentral, for more information on the beginning portion of this Tornado).  It then progressed north and east into Yadkin County where it produced a continuous path of 4.1 miles where it produced an injury just southwest of Baity Road when a tree limb was blown into a mobile home that was occupied at the time. The tornado continued to move northeast at around 40 mph for the next 4.1 miles, lifting and dissipating just northeast of Watkins Road. Approximately 45 homes and other buildings were at least partially damaged along the tornado path. The tornado reached peak intensity and produced EF2 level damage, associated with winds of approximately 125 mph, as it moved over Courtney-Huntsville Road causing extensive damage to the local elementary school gymnasium.","A warm front extended east across the central Appalachians, allowing cool stable air to the north and warm unstable conditions to the south. The differential heating coupled with ample lift and low level shear provided an environment ripe for rotating thunderstorms. One supercell thunderstorm produced two EF-2 tornadoes that caused damage to hundreds of structures while downing thousands of trees across Stokes and Yadkin Counties. Other storms in the region produced damaging straight-line winds.",83
702815,UNION CO.,ALTON,05/24/2017,1521,Tornado, ,EF1,0,0,100000,0,NC,EST-5, ,116887,C,179,GSP,0,0,NWS Storm Survey, ,7.38,50,7,SW,2,NW,ALTON,05/24/2017,1535,34.819,-80.632,34.902,-80.55,"NWS storm survey found a weak tornado tracked northeast from Lancaster County, SC into Union County in a rural area west of South Rocky River Rd. Two walls and much of the roof was blown off a barn off in this area, which was the most significant damage associated with the tornado. Otherwise, damage was primarily confined to numerous downed trees, damage or destruction to multiple outbuildings, and minor structural damage to multiple homes as the tornado tracked northeast, lifting near Joe Collins Rd.","Scattered to numerous thunderstorms developed in advance of a cold front across western North Carolina during the afternoon. Multiple severe storms produced isolated tornadoes, with a couple of strong tornadoes impacting the northwest Piedmont. Sporadic wind damage occurred across the remainder of the area.",84
699428,STOKES CO.,KING,05/24/2017,1552,Tornado, ,EF2,0,0,20000000,0,NC,EST-5, ,116318,C,169,RNK,0,0,NWS Storm Survey, ,16.1,700,4,WSW,2,SW,LAWSONVILLE,05/24/2017,1619,36.2634,-80.4434,36.4555,-80.2784,"A thunderstorm dropped a tornado that impacted portions of western Stokes County. This tornado, which produced a continuous path length of 16.1 miles, touched down just north of the Forsyth and Stokes County Line causing large tree limbs to snap and numerous trees to become uprooted along and near Spainhour Mill Road. The tornado continued to the northeast, producing damage as it crossed US-52, Old Highway 52, and other minor roadways. The tornado reached its maximum strength and width as it impacted areas near and within YMCA Camp Hanes at the base of Sauratown Mountain, where numerous outbuildings, mobile homes, and cabins were damaged. The tornado at this point reached a maximum path width of just under 0.5 miles with a maximum wind speed estimate of 125 MPH. The tornado continued to the northeast for several more miles before coming to an end just north of Highway 89 and just south of North Stokes High School.","A warm front extended east across the central Appalachians, allowing cool stable air to the north and warm unstable conditions to the south. The differential heating coupled with ample lift and low level shear provided an environment ripe for rotating thunderstorms. One supercell thunderstorm produced two EF-2 tornadoes that caused damage to hundreds of structures while downing thousands of trees across Stokes and Yadkin Counties. Other storms in the region produced damaging straight-line winds.",85
702698,PITT CO.,WHITEHURST,06/05/2017,1825,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,116879,C,147,MHX,0,0,NWS Storm Survey, ,0.28,100,0,S,0,N,WHITEHURST,06/05/2017,1826,35.766,-77.33,35.77,-77.33,"An EF1 tornado touched down near the intersection of Whitehurst Station Road and Highway 30, where it produced significant damage to one older building and uprooted and snapped hardwood trees. The tornado crossed Highway 30 and caused significant damage to a wood shop storage building and knocked down powerlines, while debris caused damage to two residential homes. The tornado moved across a crop field where it lifted multiple times before moving into field of trees where additional trees were knocked down and blocked the train tracks.","An EF1 tornado touched down near the intersection of Whitehurst Station Road and Highway 30, where it produced significant damage to one older building and uprooted and snapped hardwood trees. The tornado crossed Highway 30 and caused significant damage to a wood shop storage building and knocked down powerlines, while debris caused damage to two residential homes. The tornado moved across a crop field where it lifted multiple times before moving into field of trees where additional trees were knocked down and blocked the train tracks.",86
714082,PENDER CO.,SURF CITY,07/19/2017,1023,Tornado, ,EF0,0,0,10000,0,NC,EST-5, ,118854,C,141,ILM,0,0,NWS Storm Survey, ,0.15,25,1,SSW,1,SSW,SURF CITY,07/19/2017,1025,34.4181,-77.5553,34.42,-77.5566,"A storm survey conducted by the National Weather Service confirmed a waterspout moved onshore with tornadic winds up to 70 mph that resulted in minor damage. The EF-0 tornado tossed patio furniture and caused minor damage to wooden patio fencing at one residence on S Shore Dr. The tornado quickly moved across S Shore Dr. and caused minor roof damage to a home at the intersection of Seahorse Ave. and S Shore Dr. The tornado caused more roof damage to a home on the north side of Seahorse Ave. as well as a town house before lifting. There was considerable video evidence of the waterspout and tornado. The path length was less than two tenths of a mile.","A large upper low was in the process of cutting off and drifting south. This created relatively steep lapse rates in an environment characterized by increasing heat and instability. The calculated waterspout risk was moderate.",87
723119,CLEVELAND CO.,POLKVILLE,10/08/2017,1554,Tornado, ,EF0,0,0,20000,0,NC,EST-5, ,120737,C,45,GSP,0,0,NWS Storm Survey, ,11.27,100,2,SSE,2,ENE,OLIVE GROVE,10/08/2017,1615,35.4,-81.618,35.558,-81.568,"The path of this tornado, which was unusually long-tracked for being such a weak event, began southeast of Polkville near the intersection of Felcher Rd and Highway 226, and moved north-northeast, crossing W Stage Coach Trail, Casar Lanwdale Rd, moving just east of Casar, before crossing into Burke County near Dirty Ankle Rd before lifting in the Ramsey community of southeast Burke County. Numerous mostly small to medium size trees were snapped, with some large hard and softwoods uprooted along the length of the path. Structural damage was limited to shingles removed from homes and some metal sheet roofing material removed from a couple of buildings and chicken houses. A metal carport was also torn from a home and blown 50-100 yards. While peak wind gusts probably reached 80-85 mph, those winds were only realized along a small portion of the path. Peak wind gusts along the majority of the track were 60-75 mph.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted western North Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms, mainly across the foothills.",88
723120,BURKE CO.,CAMP CREEK,10/08/2017,1615,Tornado, ,EF0,0,0,1000,0,NC,EST-5, ,120737,C,23,GSP,0,0,NWS Storm Survey, ,2.19,75,1,S,1,NE,RAMSEY,10/08/2017,1620,35.559,-81.568,35.59,-81.56,"NWS storm survey found a damage path associated with a weak tornado that began near Polkville in Cleveland County continued into Burke County for a few miles. The tornado crossed into Burke County betweem Gus Peeler Rd and Dirty Ankle Rd. Damage was primarily limited to downed trees and limbs, although part of the metal roofing was removed from a small building in the Ramsey community (intersection of Old N.C. 18 and Rhoney Rd. The tornado appeared to lift just north of this location.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted western North Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms, mainly across the foothills.",89
723125,BURKE CO.,CONNELLYS SPGS,10/08/2017,1634,Tornado, ,EF1,0,0,150000,0,NC,EST-5, ,120737,C,23,GSP,0,0,NWS Storm Survey, ,2.19,250,3,SSW,1,ESE,RUTHERFORD COLLEGE,10/08/2017,1644,35.683,-81.532,35.746,-81.515,"NWS storm survey found a tornado damage path that began along a ridge between Long Mountain and Hildebran Mountain. The tornado initially snapped or uprooted multiple trees and numerous limbs and caused minor roof and gutter damage to a home off Mineral Springs Mountain Rd. The tornado moved north/northeast from there through a heavily wooded and hilly area, but presumably remained on the ground before moving across Cub Creek St just off Mineral Springs Mountain Rd. One manufactured home at this location had part of the roof removed while a couple of attached structures were heavily damaged or destroyed. A person was trapped and received minor injuries at this location. A nearby, old outbuilding was completely destroyed. A house that was at least 80-years-old had most of its shingles and part of the roofing material removed and both windows blown out on the east side. Another manufactured home was shifted about 20 feet off of its concrete block foundation. The path continued northeast, ending near the center of Connelly Springs, where numerous trees were downed, several outbuildings damaged, and multiple homes received mostly minor exterior damage.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted western North Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms, mainly across the foothills.",90
723118,POLK CO.,TRYON,10/08/2017,1640,Tornado, ,EF1,0,0,200000,0,NC,EST-5, ,120737,C,149,GSP,0,0,NWS Storm Survey, ,0.63,200,1,SW,1,WSW,TRYON,10/08/2017,1642,35.207,-82.241,35.216,-82.239,"NWS storm survey found an area of tornado damage in downtown Tryon. This tornado developed from the same storm that produced a tornado just over the state line in the Lake Lanier area of northern Greenville County.  The tornado touched down on Melrose Ave, a block west of Pacolet St and continued moving to the north-northeast with continuous damage for a distance of less than a mile. Hundreds of trees were snapped or uprooted, homes had damaged shingles and siding, damaged roofs, while other homes and vehicles were damaged by falling trees. One company had 6 generators damaged with one 2400 pound generated moved 30 feet. The tornado lifted just north of the downtown area.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted western North Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms, mainly across the foothills.",91
723130,CALDWELL CO.,BATON,10/08/2017,1651,Tornado, ,EF0,0,0,10000,0,NC,EST-5, ,120737,C,27,GSP,0,0,Public, ,2.42,100,3,SE,2,SSW,HUDSON,10/08/2017,1655,35.794,-81.499,35.828,-81.489,"Public reported an area of likely tornado damage along Dry Ponds Rd in the Sawmills area of Caldwell County. This was directly upstream of an area of tornado damage surveyed by an NWS storm survey team in the Hudson area and directly downstream from an area of tornado damage surveyed in the Connelly Springs area of Burke County. Damage appeared to be limited to downed trees and minor structural damage.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted western North Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms, mainly across the foothills.",92
723254,CALDWELL CO.,HUDSON,10/08/2017,1701,Tornado, ,EF1,0,0,300000,0,NC,EST-5, ,120737,C,27,GSP,0,0,NWS Storm Survey, ,6.71,400,1,NNW,3,W,DRACO,10/08/2017,1711,35.858,-81.486,35.953,-81.461,"NWS storm survey found the path of a sixth tornado that affected the North Carolina foothills and far western Piedmont on 8 October 2017 in the Hudson area of Caldwell County. The tornado touched down near the intersection of Highway 321 and Mt Herman Rd, where a large truck was overturned. The tornado moved north/northeast, initially paralleling Mt Vernon Rd. Numerous trees were uprooted and snapped, with one large tree falling on and causing significant damage to a home. The tornado peaked in intensity near Fairwood Dr, where two small houses had much of their roofing material removed and a concrete block building had its roof blown off. Two churches also had their steeples blown off along with some additional roof damage. The tornado weakened, but continued to blow down trees and power lines as it crossed Alfred Hartley Rd. At that point, it entered a heavily wooded area on Hibriten Mountain. Based upon dual pol radar data and information from local officials, the tornado likely continued through there, with the path re-emerging and ending in the Cedar Rock community, where additional downed trees and minor structural damage were observed.","As the remnants of Tropical Cyclone Nate moved north across Alabama and into Middle Tennessee, outer rain bands associated with the cyclone and scattered thunderstorms developing ahead of the bands impacted western North Carolina during the afternoon and evening. Multiple tornadoes, with a couple of strong tornadoes developed in association with some of these storms, mainly across the foothills.",93
723703,WILKES CO.,MAPLE SPGS,10/08/2017,1745,Tornado, ,EF1,0,0,100000,0,NC,EST-5, ,120870,C,193,RNK,0,0,NWS Storm Survey, ,4.37,300,3,WNW,1,NW,SUMMIT,10/08/2017,1754,36.1999,-81.4368,36.2632,-81.4379,"A tornado touched down as an EF1 near Highway 421 close to Harley in Wilkes County and traveled north about 4.3 miles before moving into Ashe County near the Blue Ridge Parkway and Phillips Gap Road at 5:54PM (LST). The tornado would continue about 2.7 miles further north into Ashe County before lifting at 6:00PM near Idlewilde. Most of the damage that occurred was to trees being snapped or knocked over with half a dozen structures damaged, mainly along Summit Road, just south of the Blue Ridge Parkway. The widest width of the tornado was 300 yards, but the average wideth of 150 yards or less. EF1 (86-110 MPH) damage was consistent through the lifespan of this tornado.","The remnants of Hurricane Nate lifted northeast through the Tennessee Valley. To the east of this system, enough instability and shear was in place to spawn multiple tornadoes across North and South Carolina; one of which touched down in Wilkes County and moved into Ashe County. This was the first recorded tornado in Ashe County.",94
723704,ASHE CO.,IDLEWOOD,10/08/2017,1754,Tornado, ,EF0,0,0,10000,0,NC,EST-5, ,120870,C,9,RNK,0,0,NWS Storm Survey, ,2.71,150,1,SSE,2,N,IDLEWOOD,10/08/2017,1800,36.2632,-81.4379,36.3018,-81.446,"A tornado touched down as an EF1 near Highway 421 close to Harley in Wilkes County and traveled north about 4.3 miles before moving into Ashe County near the Blue Ridge Parkway and Phillips Gap Road at 5:54PM (LST). The tornado would continue about 2.7 miles further north into Ashe County before lifting at 6:00PM near Idlewilde. The damage through Ashe County was restricted to numerous trees being snapped or knocked over. Average path width was 150 yards or less. EF1 (86-110 MPH) damage was consistent through the lifespan of this tornado. Also of note, this was the first recorded/documented tornado in Ashe County since records began in 1950.","The remnants of Hurricane Nate lifted northeast through the Tennessee Valley. To the east of this system, enough instability and shear was in place to spawn multiple tornadoes across North and South Carolina; one of which touched down in Wilkes County and moved into Ashe County. This was the first recorded tornado in Ashe County.",95
725084,RUTHERFORD CO.,CLIFFSIDE,10/23/2017,1440,Tornado, ,EF1,0,0,100000,0,NC,EST-5, ,120816,C,161,GSP,0,0,NWS Storm Survey, ,9.44,100,3,SSW,4,NE,CLIFFSIDE JCT,10/23/2017,1447,35.182,-81.798,35.305,-81.725,"This tornado moved into Rutherford County from Cherokee County, SC near the intersection of Camp Ferry Rd and State Line Rd. The tornado moved northeast, initially paralleling Highway 221A (just to its west). In addition to the uprooting and snapping of numerous trees, some structural damage occurred in the |Cliffside area, with windows blown out of a school while trees fell on several structures. The tornado crossed Highway 221A in the vicinity of the Broad River, then roughly paralleled Highway 120 to the Cleveland County line. Some of the most significant damage occurred in the vicinity of the intersection of Highways 120 and 74, where a camper was overturned and a man was thrown 15-20 yards with no significant injuries. Overhead doors also collapses at a warehouse building at this location.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",96
723466,CLEVELAND CO.,BOILING SPGS,10/23/2017,1441,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,120816,C,45,GSP,0,0,NWS Storm Survey, ,0.28,100,5,SSW,5,SSW,BOILING SPGS,10/23/2017,1442,35.179,-81.706,35.183,-81.705,"A weakening tornado moved into Cleveland County from Cherokee County, SC between Twin Bridges Rd and McCraw Rd. The tornado blew down multiple trees and large limbs before dissipating shortly after crossing into North Carolina.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",97
725087,CLEVELAND CO.,MOORESBORO,10/23/2017,1447,Tornado, ,EF0,0,0,100000,0,NC,EST-5, ,120816,C,45,GSP,0,0,NWS Storm Survey, ,9.11,100,1,WNW,1,ESE,POTTVILLE,10/23/2017,1502,35.305,-81.722,35.415,-81.633,"This tornado crossed into Cleveland County from Rutherford County in the vicinity of the Highway 120/ Ellenboro Rd intersection, snapping and uprooting numerous trees as it moved northeast toward Polkville. A small frame home was shifted off its foundation on Rehobeth Church Rd near the intersection of Crowder Rdige Rd. It was also in this area that the tornado appeared to make a slight jog to the right, moving in more of a north/northeast direction toward Polkville, where trees were blown down on several homes.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",98
723467,CLEVELAND CO.,LAWNDALE,10/23/2017,1508,Tornado, ,EF1,0,0,100000,0,NC,EST-5, ,120816,C,45,GSP,0,0,NWS Storm Survey, ,9.19,100,1,E,3,NW,TOLUCA,10/23/2017,1519,35.422,-81.566,35.547,-81.51,"Nws survey found the path of a tornado that touched down near Lawndale, resulting in structural damage as uprooted and snapped trees fell on houses. The tornado continued northeast, with sporadic trees downed along its path, with a slight uptick in structural damage near Belwood, again due to trees falling on homes. The tornado passed into Lincoln County in the Toluca community near Highway 10.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",99
723468,LINCOLN CO.,TOLUCA,10/23/2017,1519,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,120816,C,109,GSP,0,0,NWS Storm Survey, ,1.5,100,3,NW,4,NNW,TOLUCA,10/23/2017,1522,35.548,-81.509,35.57,-81.494,"NWS storm survey followed the damage path of a tornado that began near Lawndale in Cleveland County into extreme northwest Lincoln County. The tornado blew down multiple trees and tree limbs as it passed near the intersection of Highways 10 and 18, then crossed into Catawba County in the vicinity of Willis Rd.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",100
723469,CATAWBA CO.,PLATEAU,10/23/2017,1522,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,120816,C,35,GSP,0,0,NWS Storm Survey, ,1.65,100,7,WSW,6,W,PLATEAU,10/23/2017,1526,35.57,-81.494,35.588,-81.48,"NWS storm survey found that a tornado that began near Lawndale in Cleveland County moved northeast, passing through extreme northwest Lincoln County, then into Catawba County in the vicinity of Willis Rd. The tornado blew down numerous trees as it moved northeast across southwest Catawba County before lifting in the vicinity of Mull Rd and Old Shelby Rd.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",101
723700,BURKE CO.,(HKY)HICKORY MUNI AR,10/23/2017,1537,Tornado, ,EF2,0,0,1500000,0,NC,EST-5, ,120816,C,23,GSP,0,0,NWS Storm Survey, ,1,300,1,NNW,2,N,(HKY)HICKORY MUNI AR,10/23/2017,1540,35.743,-81.39,35.752,-81.376,"NWS storm survey found the path of a strong tornado that began at the Hickory Regional Airport. A hangar at the airport was destroyed and several aircraft flipped. The tornado moved northeast to Winkler Park, damaging part of L.P. Frans stadium  before moving into Catawba County. Numerous trees were also blown down in this area.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",102
723701,CATAWBA CO.,LONGVIEW,10/23/2017,1540,Tornado, ,EF1,0,0,500000,0,NC,EST-5, ,120816,C,35,GSP,0,0,NWS Storm Survey, ,3.87,1300,1,NNW,4,N,HICKORY,10/23/2017,1544,35.751,-81.376,35.792,-81.329,"NWS storm survey found the path of a tornado that began at the Hickory Regional Airport in Burke County moved into Catawba County near Highway 321, moving northeast along the Caldwell County line/Catawba River. Although the tornado was in a weakening state as it moved into Catawba County, it also widened to more than a half mile. Widespread tree damage occurred, with many trees falling on homes, vehicles, and smaller structures. The tornado either dissipated near Lake Hickory, or abruptly changed direction to more of a northerly direction as it crossed into extreme southeast Caldwell County.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",103
723702,CALDWELL CO.,GRACE CHAPEL,10/23/2017,1544,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,120816,C,27,GSP,0,0,NWS Storm Survey, ,0.76,750,3,ESE,2,E,GRACE CHAPEL,10/23/2017,1546,35.805,-81.339,35.816,-81.338,"NWS storm survey found a tornado path across extreme southeast Caldwell County. This was either the continuation of a tornado that moved across extreme northwest Catawba County that made a dramatic change in direction from NE to almost due north, or was a new tornado that developed after that one dissipated. (This was difficult to ascertain due to the presence of the lake). The tornado blew down numerous trees along its path across a small part of Caldwell County before moving into Alexander County in the vicinity of Hubbard Rd.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",104
725266,ALEXANDER CO.,BETHLEHEM,10/23/2017,1546,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,120816,C,3,GSP,0,0,NWS Storm Survey, ,5.72,500,1,SW,4,SW,ALL HEALING SPGS,10/23/2017,1551,35.816,-81.338,35.898,-81.324,"NWS storm survey found the path of a tornado that initially straddled the Caldwell/Alexander County line, roughly paralleling Icard Ridge Rd as it moved almost due north across far western Alexander County. Numerous trees were uprooted and snapped. The tornado path was lost in the vicinity of Caldwell Pond Rd, just south of Highway 64. However, additional tornado damage was found several miles away along Highway 64. The area between these two points was heavily wooded and largely inaccessible, but based upon the almost due north orientation of this damage path, and the more northeast orientation of the damage along Highway 64, they are treated as separate events.","A band of rain showers along and ahead of a strong cold front quickly intensified during the afternoon across Upstate South Carolina, then moved quickly northeast into the North Carolina foothills and far western Piedmont. Multiple severe and/or tornadic thunderstorms developed within the line, with multiple tornadoes, some of which were quite strong, reported across the area. This was the second tornado outbreak to impact the this area in just over two weeks, and for the most part, the same counties that were impacted on October 8th were once again affected on the 23rd. Meanwhile, moderate to heavy rain falling throughout the morning hours, followed by a brief period of intense rainfall associated with the band of rain showers resulted in areas of flooding and flash flooding near the eastern escarpment of the Blue Ridge.",105
