EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10089109,CHATHAM CO., ,08/17/1985,2245,Tornado,0,F0,0,0,25000,0,NC,CST, , ,C,37, ,0,0, , ,4,100,0, ,0, , ,08/17/1985,2245,35.57,-79.47,35.63,-79.47,"","",236
10089110,DUPLIN CO., ,08/18/1985,1345,Tornado,0,F1,0,0,25000,0,NC,CST, , ,C,61, ,0,0, , ,.2,150,0, ,0, , ,08/18/1985,1345,35.08,-77.75, , ,"","",237
10089111,NORTHAMPTON CO., ,08/18/1985,1600,Tornado,0,F0,0,7,250000,0,NC,CST, , ,C,131, ,0,0, , ,.2,50,0, ,0, , ,08/18/1985,1600,36.47,-77.50, , ,"","",238
10089145,HYDE CO., ,11/04/1985,812,Tornado,0,F0,0,0,2500,0,NC,CST, , ,C,95, ,0,0, , ,.2,20,0, ,0, , ,11/04/1985,812,35.12,-75.98, , ,"","",239
10089149,DARE CO., ,11/04/1985,930,Tornado,0,F0,0,0,2500,0,NC,CST, , ,C,55, ,0,0, , ,.2,20,0, ,0, , ,11/04/1985,930,35.20,-75.70, , ,"","",240
10090222,ONSLOW CO., ,03/14/1986,850,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,133, ,0,0, , ,.5,100,0, ,0, , ,03/14/1986,850,34.57,-77.38, , ,"","",241
10090223,ONSLOW CO., ,03/14/1986,1040,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,133, ,0,0, , ,1.2,100,0, ,0, , ,03/14/1986,1040,34.72,-77.23, , ,"","",242
10090226,WAKE CO., ,03/14/1986,1555,Tornado,0,F1,0,0,25000,0,NC,CST, , ,C,183, ,0,0, , ,.5,50,0, ,0, , ,03/14/1986,1555,35.95,-78.58, , ,"","",243
10090249,HOKE CO., ,05/19/1986,1500,Tornado,0,F2,0,5,250000,0,NC,EST, , ,C,93, ,0,0, , ,13,100,0, ,0, , ,05/19/1986,1500,34.87,-79.22,34.98,-79.00,"","",244
10090250,CUMBERLAND CO., ,05/19/1986,1535,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,51, ,0,0, , ,6,100,0, ,0, , ,05/19/1986,1535,34.98,-79.00,35.05,-79.03,"","",245
10091371,HYDE CO., ,06/17/1986,1530,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,95, ,0,0, , ,.2,13,0, ,0, , ,06/17/1986,1530,35.45,-76.17, , ,"","",246
10091372,HYDE CO., ,06/17/1986,1545,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,95, ,0,0, , ,.5,60,0, ,0, , ,06/17/1986,1545,35.45,-76.17, , ,"","",247
10091376,DARE CO., ,06/20/1986,1315,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,55, ,0,0, , ,2,100,0, ,0, , ,06/20/1986,1315,35.83,-75.63, , ,"","",248
10091378,HYDE CO., ,06/20/1986,1335,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,95, ,0,0, , ,.5,50,0, ,0, , ,06/20/1986,1335,35.50,-75.90, , ,"","",249
10091379,DARE CO., ,06/20/1986,1346,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,55, ,0,0, , ,.2,23,0, ,0, , ,06/20/1986,1346,35.50,-75.48, , ,"","",250
10091414,GATES CO., ,06/28/1986,1320,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,73, ,0,0, , ,1,37,0, ,0, , ,06/28/1986,1320,36.40,-76.75, , ,"","",251
10091416,CHOWAN CO., ,06/28/1986,1419,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,41, ,0,0, , ,1,50,0, ,0, , ,06/28/1986,1419,36.18,-76.68, , ,"","",252
10090317,HARNETT CO., ,07/01/1986,1435,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,85, ,0,0, , ,5,150,0, ,0, , ,07/01/1986,1435,35.38,-79.05,35.38,-78.95,"","",253
10090318,HARNETT CO., ,07/01/1986,1516,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,85, ,0,0, , ,.2,23,0, ,0, , ,07/01/1986,1516,35.52,-78.77, , ,"","",254
10090336,ONSLOW CO., ,07/02/1986,1930,Tornado,0,F2,3,10,250000,0,NC,EST, , ,C,133, ,0,0, , ,1.5,33,0, ,0, , ,07/02/1986,1930,34.75,-77.42, , ,"","",255
10089246,WAYNE CO., ,08/20/1986,1056,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,191, ,0,0, , ,1,23,0, ,0, , ,08/20/1986,1056,35.43,-77.93, , ,"","",256
10089250,BERTIE CO., ,08/20/1986,1245,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,15, ,0,0, , ,.1,13,0, ,0, , ,08/20/1986,1245,36.18,-76.88, , ,"","",257
10089262,DARE CO., ,03/31/1987,532,Tornado,0,F2,0,7,2500000,0,NC,EST, , ,C,55, ,0,0, , ,10,440,0, ,0, , ,03/31/1987,532,35.22,-75.55,35.37,-75.52,"","",258
10088202,CARTERET CO., ,09/13/1987,830,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,31, ,0,0, , ,.2,20,0, ,0, , ,09/13/1987,830,34.70,-76.73, , ,"","",259
10088206,ONSLOW CO., ,11/10/1987,1145,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,133, ,0,0, , ,.5,20,0, ,0, , ,11/10/1987,1145,34.77,-77.38, , ,"","",260
10088208,CARTERET CO., ,11/10/1987,1315,Tornado,0,F0,0,0,250000,0,NC,EST, , ,C,31, ,0,0, , ,2,20,0, ,0, , ,11/10/1987,1315,34.72,-76.70, , ,"","",261
10088222,CHOWAN CO., ,03/26/1988,1532,Tornado,0,F0,0,0,250,0,NC,CST, , ,C,41, ,0,0, , ,.2,50,0, ,0, , ,03/26/1988,1532,36.32,-76.62, , ,"","",262
10088227,WAKE CO., ,03/26/1988,1955,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,183, ,0,0, , ,.2,13,0, ,0, , ,03/26/1988,1955,35.58,-78.90, , ,"","",263
10088237,PAMLICO CO., ,04/19/1988,1210,Tornado,0,F1,0,0,25000,0,NC,CST, , ,C,137, ,0,0, , ,.6,100,0, ,0, , ,04/19/1988,1210,35.08,-76.72, , ,"","",264
10090453,HOKE CO., ,05/19/1988,1945,Tornado,0,F0,0,0,2500,0,NC,CST, , ,C,93, ,0,0, , ,.4,50,0, ,0, , ,05/19/1988,1945,35.12,-79.35, , ,"","",265
10090479,UNION CO., ,05/24/1988,1400,Tornado,0,F1,0,0,25000,0,NC,CST, , ,C,179, ,0,0, , ,.3,50,0, ,0, , ,05/24/1988,1400,34.98,-80.57, , ,"","",266
10091584,MONTGOMERY CO., ,06/09/1988,1439,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,123, ,0,0, , ,.3,73,0, ,0, , ,06/09/1988,1439,35.42,-80.00, , ,"","",267
10091600,ONSLOW CO., ,06/09/1988,1702,Tornado,0,F1,0,2,2500000,0,NC,EST, , ,C,133, ,0,0, , ,.3,73,0, ,0, , ,06/09/1988,1702,34.90,-77.53, , ,"","",268
10089384,IREDELL CO., ,08/28/1988,1250,Tornado,0,F1,0,0,250000,0,NC,CST, , ,C,97, ,0,0, , ,.5,73,0, ,0, , ,08/28/1988,1250,35.78,-80.90, , ,"","",269
10089385,CUMBERLAND CO., ,08/28/1988,1505,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,51, ,0,0, , ,.3,40,0, ,0, , ,08/28/1988,1505,35.22,-78.90, , ,"","",270
10089386,GRANVILLE CO., ,08/29/1988,30,Tornado,0,F1,0,1,250000,0,NC,EDT, , ,C,77, ,0,0, , ,.5,50,0, ,0, , ,08/29/1988,30,36.38,-78.58, , ,"","",271
10089402,LINCOLN CO., ,10/02/1988,1115,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,109, ,0,0, , ,.5,60,0, ,0, , ,10/02/1988,1115,35.47,-81.45, , ,"","",272
10089406,PASQUOTANK CO., ,11/05/1988,1115,Tornado,0,F2,0,1,250000,0,NC,EST, , ,C,139, ,0,0, , ,2,50,0, ,0, , ,11/05/1988,1115,36.30,-76.22, , ,"","",273
10089407,CURRITUCK CO., ,11/05/1988,1130,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,53, ,0,0, , ,1.5,20,0, ,0, , ,11/05/1988,1130,36.52,-76.17, , ,"","",274
10089408,WASHINGTON CO., ,11/17/1988,800,Tornado,0,F2,0,1,250000,0,NC,EST, , ,C,187, ,0,0, , ,2,50,0, ,0, , ,11/17/1988,800,35.88,-76.40,35.90,-76.35,"","",275
10089409,TYRRELL CO., ,11/17/1988,806,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,177, ,0,0, , ,7,100,0, ,0, , ,11/17/1988,806,35.90,-76.35,35.93,-76.25,"","",276
10089411,WAKE CO., ,11/28/1988,0,Tornado,0,F4,2,105,250000000,0,NC,EST, , ,C,183, ,0,0, , ,20,400,0, ,0, , ,11/28/1988,0,35.87,-78.75,35.97,-78.45,"","",277
10089412,FRANKLIN CO., ,11/28/1988,20,Tornado,0,F4,0,17,25000000,0,NC,EST, , ,C,69, ,0,0, , ,21,200,0, ,0, , ,11/28/1988,20,35.97,-78.45,36.10,-78.07,"","",278
10089413,NASH CO., ,11/28/1988,55,Tornado,0,F4,2,22,2500000,0,NC,EST, , ,C,127, ,0,0, , ,10,200,0, ,0, , ,11/28/1988,55,36.10,-78.07,36.20,-77.82,"","",279
10089414,HALIFAX CO., ,11/28/1988,108,Tornado,0,F4,0,10,2500000,0,NC,EST, , ,C,83, ,0,0, , ,22,200,0, ,0, , ,11/28/1988,108,36.20,-77.82,36.35,-77.57,"","",280
10089415,NORTHAMPTON CO., ,11/28/1988,135,Tornado,0,F4,0,0,2500000,0,NC,CST, , ,C,131, ,0,0, , ,10,100,0, ,0, , ,11/28/1988,135,36.35,-77.57,36.45,-77.42,"","",281
10089416,NORTHAMPTON CO., ,11/28/1988,200,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,131, ,0,0, , ,3,100,0, ,0, , ,11/28/1988,200,36.50,-77.32,36.55,-77.27,"","",282
10089417,PAMLICO CO., ,11/28/1988,230,Tornado,0,F1,0,5,2500000,0,NC,CST, , ,C,137, ,0,0, , ,30,100,0, ,0, , ,11/28/1988,230,35.03,-76.72,35.22,-76.57,"","",283
10089418,HYDE CO., ,11/28/1988,309,Tornado,0,F1,0,1,250000,0,NC,EST, , ,C,95, ,0,0, , ,4,50,0, ,0, , ,11/28/1988,309,35.52,-76.23,35.57,-76.18,"","",284
10089419,DARE CO., ,11/28/1988,441,Tornado,0,F0,0,0,250000,0,NC,EST, , ,C,55, ,0,0, , ,1,50,0, ,0, , ,11/28/1988,441,35.90,-75.67, , ,"","",285
10090508,ONSLOW CO., ,02/21/1989,1200,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,133, ,0,0, , ,2,100,0, ,0, , ,02/21/1989,1200,34.85,-77.58, , ,"","",286
10090518,CHOWAN CO., ,02/21/1989,1310,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,41, ,0,0, , ,.5,20,0, ,0, , ,02/21/1989,1310,36.02,-76.57, , ,"","",287
10090549,CARTERET CO., ,03/20/1989,615,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,31, ,0,0, , ,.2,100,0, ,0, , ,03/20/1989,615,34.70,-76.55, , ,"","",288
10090552,NORTHAMPTON CO., ,03/30/1989,1545,Tornado,0,F2,0,11,2500000,0,NC,EST, , ,C,131, ,0,0, , ,22,100,0, ,0, , ,03/30/1989,1545,36.37,-77.47,36.48,-77.13,"","",289
10091696,RUTHERFORD CO., ,05/05/1989,1635,Tornado,0,F4,0,0,250000,0,NC,CST, , ,C,161, ,0,0, , ,6,400,0, ,0, , ,05/05/1989,1635,35.18,-81.80,35.25,-81.82,"","",290
10091698,CLEVELAND CO., ,05/05/1989,1654,Tornado,0,F4,0,30,25000000,0,NC,CST, , ,C,45, ,0,0, , ,5,800,0, ,0, , ,05/05/1989,1654,35.47,-81.58,35.53,-81.48,"","",291
10091699,LINCOLN CO., ,05/05/1989,1706,Tornado,0,F4,4,19,25000000,0,NC,CST, , ,C,109, ,0,0, , ,3,800,0, ,0, , ,05/05/1989,1706,35.53,-81.48,35.58,-81.45,"","",292
10090359,CATAWBA CO., ,05/05/1989,1711,Tornado,0,F4,0,3,25000000,0,NC,CST, , ,C,35, ,0,0, , ,6,800,0, ,0, , ,05/05/1989,1711,35.58,-81.45,35.68,-81.42,"","",293
10090573,DURHAM CO., ,05/05/1989,1720,Tornado,0,F2,0,0,25000000,0,NC,CST, , ,C,63, ,0,0, , ,8.7,100,0, ,0, , ,05/05/1989,1720,35.92,-78.97,36.03,-78.90,"","",294
10090575,CALDWELL CO., ,05/05/1989,1728,Tornado,0,F2,0,0,250000,0,NC,CST, , ,C,27, ,0,0, , ,15,73,0, ,0, , ,05/05/1989,1728,35.95,-81.68,36.02,-81.42,"","",295
10090577,UNION CO., ,05/05/1989,1801,Tornado,0,F4,1,6,25000000,0,NC,CST, , ,C,179, ,0,0, , ,13,500,0, ,0, , ,05/05/1989,1801,34.98,-80.73,35.10,-80.55,"","",296
10090578,GRANVILLE CO., ,05/05/1989,1805,Tornado,0,F1,0,0,2500000,0,NC,CST, , ,C,77, ,0,0, , ,2.5,40,0, ,0, , ,05/05/1989,1805,36.12,-78.68, , ,"","",297
10090590,FORSYTH CO., ,05/05/1989,1843,Tornado,0,F2,0,8,2500000,0,NC,EST, , ,C,67, ,0,0, , ,.5,100,0, ,0, , ,05/05/1989,1843,36.02,-80.38, , ,"","",298
10090591,FORSYTH CO., ,05/05/1989,1850,Tornado,0,F3,0,30,25000000,0,NC,EST, , ,C,67, ,0,0, , ,10.5,200,0, ,0, , ,05/05/1989,1850,36.10,-80.25,36.22,-80.10,"","",299
10090592,ANSON CO., ,05/05/1989,1852,Tornado,0,F1,0,1,2500000,0,NC,CST, , ,C,7, ,0,0, , ,4.6,300,0, ,0, , ,05/05/1989,1852,34.83,-80.10,34.88,-80.03,"","",300
10090594,STANLY CO., ,05/05/1989,1900,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,167, ,0,0, , ,.3,30,0, ,0, , ,05/05/1989,1900,35.30,-80.30, , ,"","",301
10090596,FORSYTH CO., ,05/05/1989,1905,Tornado,0,F2,0,10,2500000,0,NC,EST, , ,C,67, ,0,0, , ,5.5,100,0, ,0, , ,05/05/1989,1905,36.13,-80.22,36.20,-80.13,"","",302
10087299,DARE CO., ,06/04/1989,1600,Tornado,0,F1,0,1,250000,0,NC,EST, , ,C,55, ,0,0, , ,.1,20,0, ,0, , ,06/04/1989,1600,36.07,-75.70, , ,"","",303
10088393,HARNETT CO., ,06/12/1989,1750,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,85, ,0,0, , ,.2,30,0, ,0, , ,06/12/1989,1750,35.42,-78.68, , ,"","",304
10088418,RANDOLPH CO., ,06/16/1989,1140,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,151, ,0,0, , ,.1,30,0, ,0, , ,06/16/1989,1140,35.53,-79.92, , ,"","",305
10088420,RANDOLPH CO., ,06/16/1989,1223,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,151, ,0,0, , ,.5,10,0, ,0, , ,06/16/1989,1223,35.70,-79.93, , ,"","",306
10088434,STANLY CO., ,06/16/1989,1608,Tornado,0,F1,0,0,2500000,0,NC,EST, , ,C,167, ,0,0, , ,1,10,0, ,0, , ,06/16/1989,1608,35.23,-80.23, , ,"","",307
10087747,TYRRELL CO., ,06/26/1989,1550,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,177, ,0,0, , ,.2,30,0, ,0, , ,06/26/1989,1550,35.97,-76.25, , ,"","",308
10087755,CHATHAM CO., ,06/28/1989,1515,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,37, ,0,0, , ,.1,23,0, ,0, , ,06/28/1989,1515,35.80,-79.12, , ,"","",309
10087772,DURHAM CO., ,07/16/1989,835,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,63, ,0,0, , ,0,30,0, ,0, , ,07/16/1989,835,36.02,-78.92, , ,"","",310
10087793,CARTERET CO., ,09/23/1989,930,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,31, ,0,0, , ,1.2,70,0, ,0, , ,09/23/1989,930,34.70,-76.73, , ,"","",311
10087802,NORTHAMPTON CO., ,01/29/1990,1950,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,131, ,0,0, , ,.7,100,0, ,0, , ,01/29/1990,1950,36.52,-77.75, , ,"","",312
10087805,CLEVELAND CO., ,02/10/1990,800,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,45, ,0,0, , ,.4,50,0, ,0, , ,02/10/1990,800,35.20,-81.55, , ,"","",313
10088875,HALIFAX CO., ,02/10/1990,1220,Tornado,0,F1,0,0,250000,0,NC,CST, , ,C,83, ,0,0, , ,15,70,0, ,0, , ,02/10/1990,1220,36.23,-77.75,36.32,-77.62,"","",314
10088876,DARE CO., ,02/10/1990,1540,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,55, ,0,0, , ,1,50,0, ,0, , ,02/10/1990,1540,35.85,-75.67, , ,"","",315
10088915,CLEVELAND CO., ,04/10/1990,1950,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,45, ,0,0, , ,.2,30,0, ,0, , ,04/10/1990,1950,35.25,-81.68, , ,"","",316
10089549,BRUNSWICK CO., ,05/05/1990,1345,Tornado,0,F1,0,0,2500,0,NC,EST, , ,C,19, ,0,0, , ,1,300,0, ,0, , ,05/05/1990,1345,34.00,-78.35, , ,"","",317
10089554,NORTHAMPTON CO., ,05/13/1990,1322,Tornado,0,F0,0,0,25000,0,NC,EST, , ,C,131, ,0,0, , ,.2,30,0, ,0, , ,05/13/1990,1322,36.37,-77.17, , ,"","",318
10089574,DARE CO., ,05/29/1990,333,Tornado,0,F1,0,1,0,0,NC,EST, , ,C,55, ,0,0, , ,.5,50,0, ,0, , ,05/29/1990,333,35.23,-75.63, , ,"","",319
10090682,ONSLOW CO., ,06/29/1990,1640,Tornado,0,F0,0,0,0,0,NC,EST, , ,C,133, ,0,0, , ,.1,30,0, ,0, , ,06/29/1990,1640,34.75,-77.43, , ,"","",320
10090706,BLADEN CO., ,07/01/1990,1715,Tornado,0,F2,0,0,250000,0,NC,CST, , ,C,17, ,0,0, , ,.2,30,0, ,0, , ,07/01/1990,1715,34.52,-78.45, , ,"","",321
10088466,CARTERET CO., ,09/15/1990,445,Tornado,0,F2,0,0,250000,0,NC,EST, , ,C,31, ,0,0, , ,.5,40,0, ,0, , ,09/15/1990,445,34.70,-76.55, , ,"","",322
10088468,UNION CO., ,10/18/1990,1500,Tornado,0,F3,0,2,250000,0,NC,EST, , ,C,179, ,0,0, , ,12,100,0, ,0, , ,10/18/1990,1500,34.98,-80.68,35.02,-80.45,"","",323
10088470,HOKE CO., ,10/23/1990,200,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,93, ,0,0, , ,.5,73,0, ,0, , ,10/23/1990,200,34.98,-79.13, , ,"","",324
10088471,HARNETT CO., ,10/23/1990,215,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,85, ,0,0, , ,1.4,100,0, ,0, , ,10/23/1990,215,35.50,-78.82,35.55,-78.77,"","",325
10088472,WAKE CO., ,10/23/1990,218,Tornado,0,F1,0,0,0,0,NC,EST, , ,C,183, ,0,0, , ,.1,100,0, ,0, , ,10/23/1990,218,35.55,-78.77,35.57,-78.78,"","",326
10088474,CARTERET CO., ,10/23/1990,723,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,31, ,0,0, , ,.7,100,0, ,0, , ,10/23/1990,723,34.78,-76.85, , ,"","",327
10088477,DARE CO., ,11/10/1990,440,Tornado,0,F2,0,1,250000,0,NC,EST, , ,C,55, ,0,0, , ,12,40,0, ,0, , ,11/10/1990,440,35.23,-75.63,35.37,-75.47,"","",328
10088478,MECKLENBURG CO., ,11/28/1990,1940,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,119, ,0,0, , ,.1,20,0, ,0, , ,11/28/1990,1940,35.23,-80.85, , ,"","",329
10088491,CAMDEN CO., ,03/02/1991,515,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,29, ,0,0, , ,.2,30,0, ,0, , ,03/02/1991,515,36.45,-76.33, , ,"","",330
10088495,COLUMBUS CO., ,03/03/1991,924,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,47, ,0,0, , ,.5,50,0, ,0, , ,03/03/1991,924,34.18,-78.85, , ,"","",331
10088496,COLUMBUS CO., ,03/03/1991,947,Tornado,0,F1,0,3,250000,0,NC,CST, , ,C,47, ,0,0, , ,1.5,73,0, ,0, , ,03/03/1991,947,34.32,-78.92, , ,"","",332
10088513,RANDOLPH CO., ,03/29/1991,1345,Tornado,0,F2,0,0,2500000,0,NC,CST, , ,C,151, ,0,0, , ,28,300,0, ,0, , ,03/29/1991,1345,35.63,-80.02,35.85,-79.58,"","",333
10088514,STANLY CO., ,03/29/1991,1350,Tornado,0,F1,0,0,2500000,0,NC,CST, , ,C,167, ,0,0, , ,2,80,0, ,0, , ,03/29/1991,1350,35.37,-80.22, , ,"","",334
10088515,CHATHAM CO., ,03/29/1991,1430,Tornado,0,F2,0,0,250000,0,NC,CST, , ,C,37, ,0,0, , ,25,300,0, ,0, , ,03/29/1991,1430,35.70,-79.47,35.87,-79.05,"","",335
10088516,MOORE CO., ,03/29/1991,1433,Tornado,0,F1,0,2,250000,0,NC,CST, , ,C,125, ,0,0, , ,1,150,0, ,0, , ,03/29/1991,1433,35.35,-79.70,35.43,-79.53,"","",336
10088518,SCOTLAND CO., ,03/29/1991,1505,Tornado,0,F1,0,1,250000,0,NC,CST, , ,C,165, ,0,0, , ,8,80,0, ,0, , ,03/29/1991,1505,34.73,-79.55,34.78,-79.45,"","",337
10088519,ORANGE CO., ,03/29/1991,1510,Tornado,0,F2,0,0,0,0,NC,CST, , ,C,135, ,0,0, , ,1,300,0, ,0, , ,03/29/1991,1510,35.87,-79.05,35.88,-79.05,"","",338
10089369,NORTHAMPTON CO., ,03/29/1991,1522,Tornado,0,F0,0,0,2500,0,NC,CST, , ,C,131, ,0,0, , ,.5,3,0, ,0, , ,03/29/1991,1522,36.50,-77.20, , ,"","",339
10089585,HALIFAX CO., ,03/29/1991,1645,Tornado,0,F1,0,0,25000,0,NC,CST, , ,C,83, ,0,0, , ,.5,200,0, ,0, , ,03/29/1991,1645,36.07,-77.38, , ,"","",340
10089586,BERTIE CO., ,03/29/1991,1710,Tornado,0,F1,0,1,25000,0,NC,EST, , ,C,15, ,0,0, , ,.5,70,0, ,0, , ,03/29/1991,1710,36.17,-77.10, , ,"","",341
10089587,HERTFORD CO., ,03/29/1991,1730,Tornado,0,F1,0,0,25000,0,NC,EST, , ,C,91, ,0,0, , ,1,80,0, ,0, , ,03/29/1991,1730,36.28,-76.77, , ,"","",342
10089588,LENOIR CO., ,03/29/1991,1830,Tornado,0,F1,0,33,2500000,0,NC,CST, , ,C,107, ,0,0, , ,10,100,0, ,0, , ,03/29/1991,1830,35.07,-77.65,35.13,-77.52,"","",343
10089589,JONES CO., ,03/29/1991,1841,Tornado,0,F1,0,0,2500000,0,NC,CST, , ,C,103, ,0,0, , ,2,100,0, ,0, , ,03/29/1991,1841,35.13,-77.52,35.17,-77.48,"","",344
10089615,CHEROKEE CO., ,04/16/1991,1530,Tornado,0,F0,0,0,25000,0,NC,CST, , ,C,39, ,0,0, , ,.5,50,0, ,0, , ,04/16/1991,1530,35.18,-83.93, , ,"","",345
10088308,CARTERET CO., ,06/20/1991,1845,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,31, ,0,0, , ,.1,10,0, ,0, , ,06/20/1991,1845,34.72,-76.85, , ,"","",346
10088532,NEW HANOVER CO., ,07/16/1991,1027,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,129, ,0,0, , ,.2,10,0, ,0, , ,07/16/1991,1027,34.23,-77.87, , ,"","",347
10088541,ONSLOW CO., ,08/02/1991,1510,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,133, ,0,0, , ,.2,10,0, ,0, , ,08/02/1991,1510,34.68,-77.60, , ,"","",348
10088542,ONSLOW CO., ,08/02/1991,1615,Tornado,0,F1,0,1,0,0,NC,CST, , ,C,133, ,0,0, , ,.2,10,0, ,0, , ,08/02/1991,1615,34.68,-77.60, , ,"","",349
10088543,ONSLOW CO., ,08/02/1991,1631,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,133, ,0,0, , ,.2,10,0, ,0, , ,08/02/1991,1631,34.72,-77.45, , ,"","",350
10088570,ONSLOW CO., ,08/18/1991,601,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,133, ,0,0, , ,.5,10,0, ,0, , ,08/18/1991,601,34.75,-77.48, , ,"","",351
10088571,PENDER CO., ,08/18/1991,630,Tornado,0,F0,0,0,0,0,NC,CST, , ,C,141, ,0,0, , ,.2,10,0, ,0, , ,08/18/1991,630,34.68,-78.05, , ,"","",352
10088572,DARE CO., ,08/18/1991,1800,Tornado,0,F1,0,0,250000,0,NC,CST, , ,C,55, ,0,0, , ,.1,20,0, ,0, , ,08/18/1991,1800,35.20,-75.70, , ,"","",353
10088575,DARE CO., ,08/18/1991,1800,Tornado,0,F1,0,0,2500,0,NC,CST, , ,C,55, ,0,0, , ,.1,20,0, ,0, , ,08/18/1991,1800,35.53,-75.48, , ,"","",354
10088574,DARE CO., ,08/18/1991,1800,Tornado,0,F1,0,0,2500,0,NC,CST, , ,C,55, ,0,0, , ,.1,20,0, ,0, , ,08/18/1991,1800,35.35,-75.52, , ,"","",355
10088573,DARE CO., ,08/18/1991,1800,Tornado,0,F1,0,0,0,0,NC,CST, , ,C,55, ,0,0, , ,.1,20,0, ,0, , ,08/18/1991,1800,35.27,-75.55, , ,"","",356
10088577,PERQUIMANS CO., ,08/20/1991,905,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,143, ,0,0, , ,.2,20,0, ,0, , ,08/20/1991,905,36.17,-76.32, , ,"","",357
10088582,IREDELL CO., ,10/05/1991,1230,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,97, ,0,0, , ,.5,20,0, ,0, , ,10/05/1991,1230,35.70,-80.93, , ,"","",358
10091702,CATAWBA CO., ,03/07/1992,1528,Tornado,0,F0,0,0,2500,0,NC,EST, , ,C,35, ,0,0, , ,.1,80,0, ,0, , ,03/07/1992,1528,35.58,-80.97, , ,"","",359
10087175,LINCOLN CO., ,03/07/1992,1541,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,109, ,0,0, , ,3,150,0, ,0, , ,03/07/1992,1541,35.53,-81.00,35.50,-80.92,"","",360
10087176,IREDELL CO., ,03/07/1992,1550,Tornado,0,F1,0,0,250000,0,NC,EST, , ,C,97, ,0,0, , ,1.5,150,0, ,0, , ,03/07/1992,1550,35.50,-80.92,35.52,-80.90,"","",361
