EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
90406,PENDER CO.,HAMPSTEAD,03/15/2008,1856,Tornado, ,EF1,0,0,2000000,0,NC,EST-5, ,15531,C,141,ILM,0,0,NWS Storm Survey, ,1.99,100,0,ESE,2,S,TOPSAIL,03/15/2008,1859,34.3676,-77.7145,34.3778,-77.6818,"A National Weather Service Storm Survey concluded a tornado first touched down about 100 yards southwest of State Route 210.  The tornado traveled northeast, across the intersection of Pansy Lane and Peanut Road where several businesses and homes were damaged.  The tornado crossed near the intersection of Loblolly Trail and Pinestraw Drive where several homes were damaged and numerous trees were blown down.  The tornado then lifted and skipped for another half mile, crossing  Old Casteen Road, and then dissipating near Ravinswoods Road.  Along its length, the tornado frequently lifted to tree top level and caused tops of trees to snap.  There were 15 homes that received minor damage and 3 that sustained moderate damage.  There were 10 businesses that sustained minor damage, and 3 that experienced moderate damage.  Damage to one business was described as major.  There were 5 mobile homes with minor damage and 2 with moderate damage.  The maximum path width was 100 yards.  The path length was almost 2 miles.  The tornado was rated EF1, with winds up to 110 mph.  However, for most of its length, the tornado was rated an EF0.  Pender County officials estimated total storm damage was $2 million dollars.","A surface warm front lifted northward across the area just a few hours prior to the onset of a severe weather outbreak while a cold front approached from the northwest.  A meso-low developed across northeast Georgia and enhanced the shear through the low-levels of the atmosphere.  The arrival of a potent shortwave and associated strong dynamics by late afternoon were able to overcome limited instability and the stabilizing influences of the chilly Atlantic Ocean, allowing for a long-lived severe weather outbreak.  National Weather Service Storm Damage Teams confirmed eight tornadoes, up to an EF1 on the Enhanced F-scale.  The teams also observed evidence of strong microbursts and rear-flank downdraft damage.  Large hail up to 1.75 inches and straight line wind damage up to 95 mph also occurred.  The National Weather Service Storm Prediction Center upgraded the area from a moderate risk for severe weather to a PDS high risk early in the afternoon.",148
91984,LENOIR CO.,NOBLES XRDS,04/05/2008,255,Tornado, ,EF0,0,0,5000,0,NC,EST-5, ,15994,C,107,MHX,0,0,NWS Storm Survey, ,2.89,100,2,NE,10,NE,PINK HILL,04/05/2008,300,35.12,-77.67,35.1472,-77.6312,"NWS Storm Survey rating of EF0 tornado in the Jonestown area east of Highway 11 to Route 258. Multiple trees twisted and uprooted with structural damage to several outbuildings.","Showers and thunderstorms became numerous over eastern North Carolina during the early morning hours of April 5th 2008 as a warm front lifted north through the area. Some of the storms became severe with damaging winds and one tornado reported.",149
90418,WAYNE CO.,STEVENS MILL,04/12/2008,1412,Tornado, ,EF0,0,0,200000,0,NC,EST-5, ,15706,C,191,RAH,0,0,Law Enforcement, ,0.44,20,4,NNW,4,WSW,ROSEWOOD,04/12/2008,1415,35.4001,-78.146,35.4038,-78.1395,"A brief EF-0 tornado touched down west of Princeton Road, just north of Old Smithfield Road, in the Oakland Community. The tornado blew in a garage down on a brick house. The roof of a mobile home was ripped off. Another mobile home rolled 20 yards across a field and struck a third mobile home. Finally, a forth mobile home was partially blown away from its foundation.","A low topped mini-supercell developed when an line of convection moved along and across a surface boundary. The supercell produced large hail and a weak EF-0 tornado.",150
90421,WAYNE CO.,BELFAST,04/12/2008,1422,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,15706,C,191,RAH,0,0,Law Enforcement, ,0.92,20,3,W,2,W,BELFAST,04/12/2008,1423,35.4337,-78.03,35.4346,-78.0137,"Law enforcement reported a tornado in a field.","A low topped mini-supercell developed when an line of convection moved along and across a surface boundary. The supercell produced large hail and a weak EF-0 tornado.",151
91990,PITT CO.,FARMVILLE,04/12/2008,1459,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,15995,C,147,MHX,0,0,Public, ,0.1,20,2,ENE,2,ENE,FARMVILLE,04/12/2008,1459,35.6111,-77.5671,35.6111,-77.5671,"Brief tornado touchdown reported near Wesley Church Road near Highway 264. Two power poles were blown down.","A cold front crosses eastern North Carolina during the afternoon and evening hours of April 12th 2008. Warm temperatures ahead of the front produced an unstable atmosphere and showers and thunderstorms developed just ahead of the front during the afternoon hours. Some of the storms became severe with damaging winds and one tornado reported.",152
93464,CLEVELAND CO.,BEAM MILL,04/19/2008,1907,Tornado, ,EF1,0,0,25000,0,NC,EST-5, ,16231,C,45,GSP,0,0,NWS Storm Survey, ,4.28,25,1,WNW,3,E,FALLSTON,04/19/2008,1915,35.389,-81.523,35.427,-81.463,"An NWS survey found a damage path in the Fallston area of northern Cleveland County. In addition to uprooted and snapped trees, several homes received mainly minor roof damage from East Double Shoals Rd to Fallston Rd. A grain silo was also damaged on Fallston Rd. The tornado continued northeast, uprooting trees and downing power lines before lifting in extreme southwest Lincoln County.","Two mini-supercells developed over the western Piedmont of North Carolina during the evening hours. The first storm spawned a couple tornadoes and large hail.",153
93465,LINCOLN CO.,ELAY,04/19/2008,1915,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,16231,C,109,GSP,0,0,NWS Storm Survey, ,0.63,25,3,SSW,3,S,ELAY,04/19/2008,1916,35.427,-81.463,35.431,-81.453,"This tornado mainly tracked through Cleveland County, where it did minor damage to homes and uprooted several trees. The tornado briefly tracked into extreme southwestern Lincoln County before lifting. Damage in Lincoln County was confined to fallen trees and power lines.","Two mini-supercells developed over the western Piedmont of North Carolina during the evening hours. The first storm spawned a couple tornadoes and large hail.",154
96071,LINCOLN CO.,JOHNSTOWN,04/19/2008,1921,Tornado, ,EF1,0,0,130000,0,NC,EST-5, ,16231,C,109,GSP,0,0,NWS Storm Survey, ,4.26,30,2,NE,1,NW,LINCOLNTON,04/19/2008,1934,35.466,-81.354,35.479,-81.28,"A tornado damage path was surveyed west of Lincolnton from Guy Heavner Rd to Reepsville Rd. Structural damage was mainly confined to areas from Guy Heavner Rd to Howards Creek Rd, where several homes received mainly minor roof damage. A chicken house was severely damaged on Guy Heavner Rd, with an estimated 10,000 chickens destroyed. A mobile home was lifted from its foundation and destroyed on Hauss Rd. Numerous trees and power lines were also blown down along the path.","Two mini-supercells developed over the western Piedmont of North Carolina during the evening hours. The first storm spawned a couple tornadoes and large hail.",155
92048,BEAUFORT CO.,BUNYAN,04/20/2008,1445,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,15999,C,13,MHX,0,0,Public, ,0.07,20,1,SSW,1,SSW,BUNYAN,04/20/2008,1446,35.51,-76.99,35.5101,-76.9888,"Brief tornado touchdown reported just southeast of Washington.","A cold front dropped southeast into eastern North Carolina during the morning of April 20 2008. A weak area of low pressure developed along the front over eastern North Carolina during the afternoon producing numerous showers and scattered thunderstorms. Some of the thunderstorms became severe producing hail and isolated tornadoes.",156
92051,BEAUFORT CO.,CHOCOWINITY,04/20/2008,1538,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,15999,C,13,MHX,0,0,Trained Spotter, ,0.16,20,1,S,1,SSE,CHOCOWINITY,04/20/2008,1539,35.51,-77.1,35.5105,-77.0972,"Numerous spotters reported brief tornado touchdown just south of Chocowinity.","A cold front dropped southeast into eastern North Carolina during the morning of April 20 2008. A weak area of low pressure developed along the front over eastern North Carolina during the afternoon producing numerous showers and scattered thunderstorms. Some of the thunderstorms became severe producing hail and isolated tornadoes.",157
96326,BERTIE CO.,CAHABA,04/20/2008,1805,Tornado, ,EF0,0,0,3000,0,NC,EST-5, ,16712,C,15,AKQ,0,0,NWS Storm Survey, ,0.2,25,1,SSE,1,SSE,CAHABA,04/20/2008,1807,36.03,-77.14,36.03,-77.14,"Brief tornado touched down off of Billies Club Road. Numerous trees were downed in swamp.","Scattered severe thunderstorms produced damaging winds and a tornado across portions of northeast North Carolina.",158
96233,CLEVELAND CO.,KINGS MTN,04/28/2008,830,Tornado, ,EF0,0,0,20000,0,NC,EST-5, ,16685,C,45,GSP,0,0,NWS Storm Survey, ,0.1,40,3,WSW,3,WSW,KINGS MTN,04/28/2008,830,35.234,-81.398,35.234,-81.398,"A weak tornado caused a small damage path along Yarborough Rd just west of its intersection with El Bethel Rd. The skirting was ripped from several mobile homes. Other mobile homes received roof damage and one home was blown off its blocks. A metal utility building was also damaged. Several trees were blown down, including a large tree that fell across three vehicles.","A weak, non-supercell tornado affected extreme southeast Cleveland County in the western Piedmont of North Carolina during the morning hours.",159
92094,BEAUFORT CO.,LEECHVILLE,04/28/2008,1625,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,16002,C,13,MHX,0,0,Public, ,0.18,20,1,W,1,W,LEECHVILLE,04/28/2008,1626,35.57,-76.54,35.5704,-76.5369,"Brief tornado touchdown reported between Belhaven and Leechville.","A strong cold front moved across eastern north during the evening hours of April 28 2008. Ahead of the front scattered thunderstorms developed during the afternoon with two tornadoes occurring.",160
92097,HYDE CO.,PANZER,04/28/2008,1640,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,16002,C,95,MHX,0,0,Public, ,0.05,20,4,ESE,4,ESE,PANZER,04/28/2008,1641,35.56,-76.43,35.5602,-76.4292,"Waterspout over Pungo River moved onshore in western Hyde county north of Scranton.","A strong cold front moved across eastern north during the evening hours of April 28 2008. Ahead of the front scattered thunderstorms developed during the afternoon with two tornadoes occurring.",161
102653,DAVIE CO.,ADVANCE,05/08/2008,2115,Tornado, ,EF2,0,0,200000,0,NC,EST-5, ,17680,C,59,GSP,0,0,NWS Storm Survey, ,3.2,100,3,WNW,2,NNE,ADVANCE,05/08/2008,2123,35.9639,-80.4613,35.9767,-80.4063,"NWS survey found a tornado track that began just north of the Advance community and tracked for one mile before moving into extreme southwest Forsyth County. A frame house was heavily damaged by the tornado.","Supercell thunderstorms developed over the North Carolina foothills and Piedmont during the evening hours. Large hail, damaging winds and a few tornadoes were produced.",162
98538,FORSYTH CO.,CLEMMONS STATION,05/08/2008,2123,Tornado, ,EF2,0,0,0,0,NC,EST-5, ,15257,C,67,RAH,0,0,NWS Storm Survey, ,0.34,50,2,SSW,2,SSW,CLEMMONS STATION,05/08/2008,2124,35.9749,-80.3996,35.9769,-80.3941,"An EF-2 tornado tracked northeast out of Davie County and crossed the Yadkin River into Forsyth County. After crossing the Yadkin River, the tornado touched down near the Old Clemmons Water Treatment Plant along Idols Dam Road. The tornado tracked northeast through a heavily wooded area for just over one quarter of a mile and then lifted off the ground.  The parent supercell thunderstorm went on to produce another tornado approximately one mile northeast of the first tornado's ending point. This second tornado went on to produce significant damage to the Clemmons community in Forsyth County.","A strong upper level low moving east-northeast across Kentucky and Tennessee, triggered several instances of severe damaging winds and two  tornadoes across the Triad region in the northwest piedmont of North Carolina.",163
98573,FORSYTH CO.,CLEMMONS STATION,05/08/2008,2125,Tornado, ,EF3,0,2,2500000,0,NC,EST-5, ,15257,C,67,RAH,0,0,NWS Storm Survey, ,2.9,300,1,SSE,1,SSW,MUDDY CREEK,05/08/2008,2134,35.9835,-80.3753,36.0083,-80.3335,"This tornado originated from the same parent supercell that produced the tornado in Davie County which lifted in Forsyth County just across the Yadkin River. This second tornado touched down just southwest of Hampton Road. Three metal barns sustained major damage around the 4800 block of Hampton Road with minor damage to two homes. The tornado continued northeast through wooded farmland before hitting the Bridgepoint Subdivision where the tornado strengthened to EF-3 intensity. Three homes were destroyed and approximately thirty homes sustained moderate damage. There were only two minor injuries in the subdivision.||The tornado continued to track to the northeast across Frye Bridge Road and through a heavily wooded area. It then dissipated near the intersection of Cooper Road and Fraternity Church Road. A few homes suffered damage, primarily due to fallen trees. Hardwood tree damage in the area was consistent with EF-2 intensity as tree trunks were snapped in a 200 to 300 yard path. The overall path length of the tornado was around 3 miles with a maximum width of 300 yards.","A strong upper level low moving east-northeast across Kentucky and Tennessee, triggered several instances of severe damaging winds and two  tornadoes across the Triad region in the northwest piedmont of North Carolina.",164
98549,GUILFORD CO.,DEEP RIVER,05/08/2008,2229,Tornado, ,EF2,1,3,4000000,0,NC,EST-5, ,15257,C,81,RAH,0,0,NWS Storm Survey, ,3.85,200,3,NW,2,W,GREENSBORO ARPT,05/08/2008,2237,36.059,-80.0206,36.1038,-79.9798,"The tornado, originally an EF-0, initially touched down just north of Squire Davis Park near the intersection of Sandy Ridge Road and Johnson Street. From there the tornado tracked northeast and intensified to EF-1 intensity as it approached the Farmers Market and Interstate 40. The tornado overturned several cars and tractor trailers as it crossed Interstate 40. A roof was blown off of an office building just north of the interstate as the tornado continued to intensify.||As the tornado moved further northeast into an industrial complex, it further strengthened to EF-2 with winds estimated around 130 mph based on damage to warehouses. Numerous warehouses along Little Santee Road, Capital Drive, and West Market Street sustained significant damage. Numerous vehicles and tractor trailers were also overturned in the industrial complex. At its widest point, the tornado was just over 200 yards wide. The tornado quickly lifted off of the ground after crossing West Market Street near the post office. The tornado was on the ground for about four miles. ||One fatality occurred along West Market Street next to the Lamination Service Building located at 8717 West Market Street. The fatality occurred as a 51 year old man slept in the rig of his tractor trailer. Three other injuries were reported, two of which occurred in automobiles and another in the I.H. Caffey Warehouse Distribution Center.","A strong upper level low moving east-northeast across Kentucky and Tennessee, triggered several instances of severe damaging winds and two  tornadoes across the Triad region in the northwest piedmont of North Carolina.",165
102656,GASTON CO.,GASTONIA,05/09/2008,110,Tornado, ,EF2,0,0,7000000,0,NC,EST-5, ,17735,C,71,GSP,0,0,NWS Storm Survey, ,9.36,75,1,S,1,E,NORTH BELMONT,05/09/2008,123,35.2535,-81.1765,35.278,-81.0133,"A tornado track  began just southeast of Gastonia and continued well into Mecklenburg County on the northwest side of Charlotte. Where the tornado first touched down, part of the roof was blown off the roof of an office building near the intersection of Union Rd and Garrison Bvd. The tornado continued east-northeast to the Garrison Blvd, S New Hope Rd area, where numerous homes and businesses received minor to moderate roof damage and numerous large trees were uprooted. The tornado produced sporadic, mainly minor damage as it moved through McAdenville, where it crossed I-85, blowing several cars off the interstate. The most significant damage was observed in the Catawba Heights/ Belmont area, near I-85, where much of the metal roof was peeled from a large wharehouse, causing 7 million dollars in damage. Another industrial business in this area lost most of its roof.","A mini-supercell thunderstorms produced a tornado with a nearly 20 mile path through the Gastonia and Charlotte metro areas during the early morning hours of May 9th.",166
102666,MECKLENBURG CO.,PAW CREEK,05/09/2008,123,Tornado, ,EF1,0,0,0,0,NC,EST-5, ,17735,C,119,GSP,0,0,NWS Storm Survey, ,8.85,75,4,W,2,W,CLT BROCKENBROUGH AR,05/09/2008,136,35.278,-81.0133,35.3204,-80.8652,"A tornado began on the south side of Gastonia in Gaston County. It produced damage to several structures in extreme eastern Gaston County before moving into Mecklenburg County, where the track become more intermittent. The public reporting several large trees blown down in the area around Woodlyn Dr in Northwest Charlotte. The path ended in the Beatties Ford Rd area north of Charlotte, where an outbuilding was lifted and blown 20 to 30 feet and 2 large dumpsters were overturned.","A mini-supercell thunderstorms produced a tornado with a nearly 20 mile path through the Gastonia and Charlotte metro areas during the early morning hours of May 9th.",167
103309,BERTIE CO.,TRAP,05/09/2008,729,Tornado, ,EF2,0,0,50000,0,NC,EST-5, ,17824,C,15,AKQ,0,0,NWS Storm Survey, ,4.33,300,1,ENE,3,N,COLERAIN,05/09/2008,736,36.2043,-76.8241,36.244,-76.7641,"Tornado touched down on Buncomb Road about three miles west of Colerain in northeast Bertie county. Barns were damaged on Harrell Road, and a barn was destroyed on Glovers Cross Road. Trees were downed on Route 45 just south of the Hertford/Bertie county line. The tornado then tracked into Hertford county.","Scattered severe thunderstorms in advance of a cold front produced damaging winds and two tornadoes across portions of northeast North Carolina.",168
103315,HERTFORD CO.,NEWSOME STORE,05/09/2008,736,Tornado, ,EF2,0,0,50000,0,NC,EST-5, ,17824,C,91,AKQ,0,0,NWS Storm Survey, ,4.84,300,2,S,2,E,LLOYD XRDS,05/09/2008,744,36.244,-76.7641,36.2769,-76.6873,"Tornado tracked into Hertford county from Bertie county. Roofs were blown off of two homes, and numerous trees were downed. The tornado then tracked into Chowan county.","Scattered severe thunderstorms in advance of a cold front produced damaging winds and two tornadoes across portions of northeast North Carolina.",169
103320,CHOWAN CO.,CANNON FERRY,05/09/2008,744,Tornado, ,EF1,0,0,20000,0,NC,EST-5, ,17824,C,41,AKQ,0,0,NWS Storm Survey, ,2.53,250,1,WNW,1,NW,RYLAND,05/09/2008,749,36.2769,-76.6873,36.2904,-76.6451,"Tornado tracked into Chowan county from Hertford county. The tornado produced additional damage to trees and buildings.","Scattered severe thunderstorms in advance of a cold front produced damaging winds and two tornadoes across portions of northeast North Carolina.",170
103340,PASQUOTANK CO.,ELIZABETH CITY,05/09/2008,830,Tornado, ,EF0,0,0,15000,0,NC,EST-5, ,17824,C,139,AKQ,0,0,Emergency Manager, ,0.5,50,4,NNW,4,NNW,ELIZABETH CITY,05/09/2008,832,36.3535,-76.2575,36.3535,-76.2575,"Tornado shifted a mobile home off its foundation. Trees were downed and one tree fell on a building near North Side Road. Tornado was observed by residents.","Scattered severe thunderstorms in advance of a cold front produced damaging winds and two tornadoes across portions of northeast North Carolina.",171
102690,BURKE CO.,MORGANTON,05/11/2008,1530,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,17740,C,23,GSP,0,0,Park/Forest Service, ,0.1,20,12,SSE,12,SSE,MORGANTON,05/11/2008,1530,35.5895,-81.6182,35.5895,-81.6182,"A brief tornado touched down just east of South Mountains State Park. Damage was limited to a few downed trees and large limbs.","An isolated supercell thunderstorm developed over the South Mountains in the North Carolina Piedmont. The storm then tracked east, producing large to very large hail and brief tornadoes during it's 3 hour lifetime. There was quite a bit of hail damage, particularly in the city of Concord in Cabarrus County, though no damage estimates were available.",172
102693,LINCOLN CO.,CAT SQUARE,05/11/2008,1548,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,17740,C,109,GSP,0,0,Law Enforcement, ,0.1,20,1,NE,1,NE,CAT SQUARE,05/11/2008,1548,35.5398,-81.4102,35.5398,-81.4102,"A tornado touched down briefly in an open field in the Cat Square area.","An isolated supercell thunderstorm developed over the South Mountains in the North Carolina Piedmont. The storm then tracked east, producing large to very large hail and brief tornadoes during it's 3 hour lifetime. There was quite a bit of hail damage, particularly in the city of Concord in Cabarrus County, though no damage estimates were available.",173
93706,NEW HANOVER CO.,KIRKLAND,05/11/2008,1703,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,16224,C,129,ILM,0,0,Public, ,0.15,10,2,SE,2,SE,KIRKLAND,05/11/2008,1704,34.2798,-77.7543,34.2798,-77.7517,"A tornado moved across a small marsh island, just north of Bridge Road, before moving offshore as a waterspout.  The public reported seeing the rotation extend to the surface as it passed across the uninhabitated island.  There was reportedly no discernible damage.  The tornado was rated an EF0.  The path length was estimated at 0.2 miles and the maximum path width was estimated at 10 yards.","Low pressure developed along the triple point just southeast of Raleigh, North Carolina during the afternoon. Thunderstorms developed during the afternoon in the warm and moist air-mass southeast of the low which resulted in multiple large hail events and an isolated tornado.",174
102734,CABARRUS CO.,WEST CONCORD,05/11/2008,1719,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,17740,C,25,GSP,0,0,Trained Spotter, ,0.1,20,4,E,4,E,WEST CONCORD,05/11/2008,1719,35.3733,-80.5511,35.3733,-80.5511,"A tornado touched down briefly near the intersection of highway 49 and highway 601.","An isolated supercell thunderstorm developed over the South Mountains in the North Carolina Piedmont. The storm then tracked east, producing large to very large hail and brief tornadoes during it's 3 hour lifetime. There was quite a bit of hail damage, particularly in the city of Concord in Cabarrus County, though no damage estimates were available.",175
107750,BERTIE CO.,LEWISTON,05/11/2008,1725,Tornado, ,EF2,0,2,1000000,0,NC,EST-5, ,18232,C,15,AKQ,0,0,NWS Storm Survey, ,15,200,1,NW,1,NNW,CREMO,05/11/2008,1750,36.14,-77.19,36.2122,-76.9258,"Tornado first touched down about two miles north-northwest of Lewiston Woodville. The tornado path then continued east-northeast across the county producing EF0 to EF2 damage. The tornado path ended as EF0 damage about one mile south of Powellsville. Confirmed EF1 tornado damage about two miles north-northwest of Lewiston Woodville consisted of numerous trees downed on Route 308, and several trailer and brick homes damaged with some mobile homes destroyed near Piney Woods Road. Confirmed EF2 tornado damage about three miles north-northeast of Lewiston Woodville and five miles southwest of Connaritsa consisted of several mobile homes destroyed and a church demolished on Connaritsa Road. Confirmed EF1 tornado damage occurred again about four miles southwest of Powellsville. The damage was along Hexlena Road, with numerous trees downed or snapped off and extensive damage to a few mobile homes. The tornado damage ended about one mile south of Powellsville. Confirmed EF0 tornado damage occurred along Sally Freeman Road, where a porch attached to a mobile home, was demolished. Also, several trees were snapped off.","Scattered severe thunderstorms produced damaging winds, large hail and one tornado across portions of northeast North Carolina.",176
95318,ONSLOW CO.,BELGRADE,05/11/2008,1757,Tornado, ,EF2,0,6,150000,0,NC,EST-5, ,16502,C,133,MHX,0,0,NWS Storm Survey, ,1.11,100,1,SW,1,SE,BELGRADE,05/11/2008,1759,34.87,-77.24,34.8751,-77.2215,"Tornado touched down near Belgrade and moved east into southern Jones county about 1 mile southeast of Belgrade. The tornado had a path length of around 5 miles and was rated as an EF2. Several homes received moderate to severe damage with 6 minor injuries reported. Several outbuildings were destroyed and numerous trees were sheared off.","Numerous thunderstorms developed near the coast of eastern North Carolina during the late afternoon and evening hours ahead of a cold front. Unstable air ahead of the cold front combined with strong wind shear to produce rotating thunderstorms and several tornadoes were reported near the south coast in parts of Onslow...Jones and Carteret counties.",177
108281,JONES CO.,MAYSVILLE,05/11/2008,1759,Tornado, ,EF2,0,0,5000,0,NC,EST-5, ,16502,C,103,MHX,0,0,NWS Storm Survey, ,3.87,100,2,SSE,4,ESE,MAYSVILLE,05/11/2008,1803,34.8751,-77.2215,34.8865,-77.1546,"A tornado touched down near Belgrade in Onslow County and crossed into Jones county about 1 mile to the southeast of Belgrade. The tornado was rated as an EF2 and had a total path length of 5 miles. The tornado was about 100 yards wide. Most of the structural damage occurred in Onslow county...however numerous trees were sheared off in Jones county and a porch was destroyed at one residence.","Numerous thunderstorms developed near the coast of eastern North Carolina during the late afternoon and evening hours ahead of a cold front. Unstable air ahead of the cold front combined with strong wind shear to produce rotating thunderstorms and several tornadoes were reported near the south coast in parts of Onslow...Jones and Carteret counties.",178
95319,ONSLOW CO.,MORTON FORK,05/11/2008,1828,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,16502,C,133,MHX,0,0,Public, ,0.2,20,2,NW,2,NNW,MORTON FORK,05/11/2008,1829,34.84,-77.24,34.8409,-77.2366,"Brief tornado touchdown reported by several people south of Belgrade. No damage was reported and was rated as an EF0.","Numerous thunderstorms developed near the coast of eastern North Carolina during the late afternoon and evening hours ahead of a cold front. Unstable air ahead of the cold front combined with strong wind shear to produce rotating thunderstorms and several tornadoes were reported near the south coast in parts of Onslow...Jones and Carteret counties.",179
95323,CARTERET CO.,NEWPORT,05/11/2008,1906,Tornado, ,EF1,0,0,30000,0,NC,EST-5, ,16502,C,31,MHX,0,0,NWS Storm Survey, ,2.71,30,3,S,1,SSW,EDGEWATER,05/11/2008,1912,34.7322,-76.85,34.7427,-76.804,"Tornado touched down west of Brandywine Bay subdivision and tracked east-northeast near Walmart shopping center before lifting northwest of Morehead City. Sporadic damage along path with trees downed and some minor structural damage to buildings. Tornado was rated as an EF1.","Numerous thunderstorms developed near the coast of eastern North Carolina during the late afternoon and evening hours ahead of a cold front. Unstable air ahead of the cold front combined with strong wind shear to produce rotating thunderstorms and several tornadoes were reported near the south coast in parts of Onslow...Jones and Carteret counties.",180
95325,CARTERET CO.,CRAB PT VLG,05/11/2008,1917,Tornado, ,EF0,0,0,10000,0,NC,EST-5, ,16502,C,31,MHX,0,0,NWS Storm Survey, ,0.31,30,1,WSW,1,WSW,CRAB PT VLG,05/11/2008,1920,34.745,-76.752,34.7425,-76.7474,"Waterspout moved onshore across Morehead City Country Club and tracked southeast for less than one half mile before dissipating. Several trees were blown down, an outbuilding also had its roof blown off. The tornado was rated as an EF0.","Numerous thunderstorms developed near the coast of eastern North Carolina during the late afternoon and evening hours ahead of a cold front. Unstable air ahead of the cold front combined with strong wind shear to produce rotating thunderstorms and several tornadoes were reported near the south coast in parts of Onslow...Jones and Carteret counties.",181
95326,CARTERET CO.,BEAUFORT,05/11/2008,1927,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,16502,C,31,MHX,0,0,Public, ,0.06,10,1,N,1,N,BEAUFORT,05/11/2008,1928,34.7365,-76.65,34.7364,-76.649,"Public reported a brief tornado touchdown just north of Beaufort. Rated as an EF0 with no damage.","Numerous thunderstorms developed near the coast of eastern North Carolina during the late afternoon and evening hours ahead of a cold front. Unstable air ahead of the cold front combined with strong wind shear to produce rotating thunderstorms and several tornadoes were reported near the south coast in parts of Onslow...Jones and Carteret counties.",182
97331,JONES CO.,COMFORT,06/23/2008,1634,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,16892,C,103,MHX,0,0,Public, ,0.16,20,2,E,2,E,COMFORT,06/23/2008,1636,35,-77.4647,35.0006,-77.4619,"Brief tornado touchdown spotted by several people near Comfort. Several trees were reported damaged and snapped off. An abandoned mobile home also had roof damage.","A weak cold front slowly approached eastern North Carolina during the afternoon of June 23rd. Scattered thunderstorms developed over the region in advance of the cold front during the late afternoon hours and spread toward the coast through the evening. Some of the storms became severe producing strong winds and one reported tornado.",183
129997,JONES CO.,TRENTON,08/07/2008,1615,Tornado, ,EF0,0,0,0,50000,NC,EST-5, ,22044,C,103,MHX,0,0,NWS Storm Survey, ,0.1,50,2,W,2,W,TRENTON,08/07/2008,1616,35.0681,-77.4026,35.0681,-77.4026,"A weak tornado touched down briefly causing damage to four hog barns,  near Greentown Road, just south of Highway 58. Several hogs were killed. Winds were estimated near 80 mph.","A cold front moved across the region during the late afternoon triggering scattered severe thunderstorms and an isolated brief tornado.",184
124183,RANDOLPH CO.,SALEM,08/27/2008,1130,Tornado, ,EF0,0,0,2000,0,NC,EST-5, ,20989,C,151,RAH,0,0,NWS Storm Survey, ,0.5,50,1,S,1,S,SALEM,08/27/2008,1135,35.82,-79.8,35.82,-79.8,"A weak tornado briefly touched down along Applewood Road. Most of the damage was confined to two outbuildings and numerous trees in the area.  Moderately sized cement yard statures were also tossed along with the under the skirting of a manufactured home. A light metal carport was thrown well across Applewood Road.","The remnants of Hurricane Fay which made landfall along the Louisiana coast moved northeast across central North Carolina producing several weak tornadoes along with significant flash flooding.",185
134211,PENDER CO.,SURF CITY,08/27/2008,1205,Tornado, ,EF0,0,0,0,0,NC,EST-5, ,22905,C,141,ILM,0,0,Public, ,0.02,10,1,ENE,1,ENE,SURF CITY,08/27/2008,1206,34.4344,-77.5289,34.4345,-77.5293,"A waterspout briefly came ashore as a tornado before dissipating. The tornado crossed the beach and tossed around some pool furniture at the Surf Condos. There was no significant damage reported.","The remnants of Tropical Storm Fay and a warm front affected the area. A waterspout briefly came ashore as a tornado before dissipating.",186
